index,LAT,LONG,SPCD,STATECD,PRESENCE
78823,34.533936,-81.705213,131,45,1
78824,34.50426,-81.705191,131,45,1
78825,33.811566,-81.701917,131,45,1
78826,34.853186,-81.70078,131,45,1
78827,33.551725,-81.69984,131,45,1
78828,34.609009,-81.699698,131,45,1
78829,33.227352,-81.699368,131,45,1
78830,34.41495,-81.698674,131,45,1
78831,33.971968,-81.698298,131,45,1
78832,34.608856,-81.69716,131,45,1
78833,33.664144,-81.696983,131,45,1
78834,34.668656,-81.696236,131,45,1
78835,33.642341,-81.696134,131,45,1
78836,33.987705,-81.695828,131,45,1
78837,33.498331,-81.695402,131,45,1
78838,34.219925,-81.695279,131,45,1
78839,34.171444,-81.694947,131,45,1
78840,34.025549,-81.692964,131,45,1
78841,33.44355,-81.692341,131,45,1
78842,34.643542,-81.692099,131,45,1
78843,34.079273,-81.691607,131,45,1
78844,34.024791,-81.69158,131,45,1
78845,33.722455,-81.690543,131,45,1
78846,34.667162,-81.690025,131,45,1
78847,34.894085,-81.689327,131,45,1
78848,33.134652,-81.688623,131,45,1
78849,34.386448,-81.687659,131,45,1
78850,33.499245,-81.687654,131,45,1
78851,33.601647,-81.687238,131,45,1
78852,33.88777,-81.685304,131,45,1
78853,34.377551,-81.685228,131,45,1
78854,34.623078,-81.684827,131,45,1
78855,34.483533,-81.684499,131,45,1
78856,33.34102,-81.683813,131,45,1
78857,34.216517,-81.683444,131,45,1
78858,33.300227,-81.675359,131,45,1
78859,33.445582,-81.674077,131,45,1
78860,34.058638,-81.67308,131,45,1
78861,33.224693,-81.672575,131,45,1
78862,33.976348,-81.672429,131,45,1
78863,34.577958,-81.671742,131,45,1
78864,33.172944,-81.671638,131,45,1
78865,33.169957,-81.671522,131,45,1
78866,35.136252,-81.67115,131,45,1
78867,33.363978,-81.670824,131,45,1
78868,33.4658,-81.670466,131,45,1
78869,33.608324,-81.670213,131,45,1
78870,33.162972,-81.670125,131,45,1
78871,33.385863,-81.669534,131,45,1
78872,33.965148,-81.668255,131,45,1
78873,33.718798,-81.667,131,45,1
78874,35.034824,-81.666417,131,45,1
78875,33.254477,-81.665465,131,45,1
78876,33.886075,-81.665431,131,45,1
78877,33.166632,-81.663739,131,45,1
78878,33.252578,-81.663453,131,45,1
78879,34.944829,-81.663227,131,45,1
78880,34.974324,-81.66228,131,45,1
78881,33.366535,-81.662185,131,45,1
78882,33.692291,-81.660678,131,45,1
78883,34.528386,-81.660399,131,45,1
78884,34.627033,-81.659481,131,45,1
78885,34.000508,-81.658243,131,45,1
78886,33.27763,-81.65711,131,45,1
78887,34.921944,-81.656671,131,45,1
78888,34.604661,-81.655119,131,45,1
78889,34.452485,-81.65335,131,45,1
78890,34.340725,-81.652271,131,45,1
78891,34.438869,-81.651877,131,45,1
78892,33.581637,-81.649166,131,45,1
78893,33.334008,-81.648248,131,45,1
78894,34.084305,-81.647108,131,45,1
78895,34.365737,-81.64706,131,45,1
78896,34.953026,-81.645799,131,45,1
78897,33.58568,-81.645596,131,45,1
78898,34.368148,-81.645412,131,45,1
78899,34.028568,-81.644578,131,45,1
78900,34.57329,-81.644577,131,45,1
78901,34.521454,-81.643649,131,45,1
78902,34.41772,-81.642782,131,45,1
78903,34.741546,-81.642585,131,45,1
78904,34.534726,-81.642382,131,45,1
78905,34.864743,-81.641741,131,45,1
78906,33.328346,-81.64148,131,45,1
78907,34.503925,-81.641323,131,45,1
78908,34.213774,-81.641297,131,45,1
78909,34.263664,-81.641148,131,45,1
78910,34.755092,-81.641134,131,45,1
78911,34.617327,-81.64106,131,45,1
78912,34.33614,-81.640854,131,45,1
78913,33.632795,-81.640788,131,45,1
78914,33.901616,-81.640027,131,45,1
78915,34.839346,-81.639965,131,45,1
78916,34.142594,-81.639688,131,45,1
78917,33.334376,-81.639567,131,45,1
78918,34.167,-81.639,131,45,1
78919,34.446762,-81.638824,131,45,1
78920,34.535063,-81.637795,131,45,1
78921,34.531498,-81.637783,131,45,1
78922,34.304572,-81.637497,131,45,1
78923,33.137002,-81.637476,131,45,1
78924,33.220973,-81.637311,131,45,1
78925,33.218075,-81.636712,131,45,1
78926,34.130456,-81.636664,131,45,1
78927,33.253074,-81.636551,131,45,1
78928,34.554681,-81.636094,131,45,1
78929,33.634758,-81.635939,131,45,1
78930,33.886232,-81.635891,131,45,1
78931,34.862802,-81.63581,131,45,1
78932,34.229919,-81.635334,131,45,1
78933,33.550221,-81.63474,131,45,1
78934,33.235868,-81.634368,131,45,1
78935,34.30395,-81.634333,131,45,1
78936,35.080291,-81.63392,131,45,1
78937,33.360924,-81.633773,131,45,1
78938,34.24797,-81.633734,131,45,1
78939,33.940926,-81.632834,131,45,1
78940,33.250457,-81.632758,131,45,1
78941,33.545595,-81.632525,131,45,1
78942,34.362605,-81.63222,131,45,1
78943,33.282992,-81.632195,131,45,1
78944,33.97281,-81.632048,131,45,1
78945,33.440889,-81.629192,131,45,1
78946,33.387998,-81.627639,131,45,1
78947,33.971349,-81.626542,131,45,1
78948,34.400908,-81.625277,131,45,1
78949,33.941849,-81.625218,131,45,1
78950,34.679276,-81.624763,131,45,1
78951,34.172778,-81.621749,131,45,1
78952,34.687892,-81.620686,131,45,1
78953,33.81657,-81.620178,131,45,1
78954,33.682735,-81.619545,131,45,1
78955,33.724129,-81.618052,131,45,1
78956,34.435933,-81.617302,131,45,1
78957,33.776911,-81.617166,131,45,1
78958,33.803162,-81.616916,131,45,1
78959,34.807892,-81.616309,131,45,1
78960,34.634235,-81.616197,131,45,1
78961,34.635934,-81.615945,131,45,1
78962,34.365719,-81.615135,131,45,1
78963,34.439686,-81.615014,131,45,1
78964,33.49643,-81.614854,131,45,1
78965,33.80842,-81.614727,131,45,1
78966,34.187484,-81.614507,131,45,1
78967,34.683059,-81.614035,131,45,1
78968,34.615579,-81.613714,131,45,1
78969,33.609763,-81.613573,131,45,1
78970,34.63719,-81.613051,131,45,1
78971,33.634871,-81.612708,131,45,1
78972,34.642216,-81.612659,131,45,1
78973,33.720643,-81.612322,131,45,1
78974,33.498821,-81.612195,131,45,1
78975,33.439543,-81.611846,131,45,1
78976,35.108912,-81.61178,131,45,1
78977,34.71947,-81.610324,131,45,1
78978,33.5703,-81.609903,131,45,1
78979,33.797186,-81.609189,131,45,1
78980,34.750333,-81.608913,131,45,1
78981,33.137811,-81.608813,131,45,1
78982,33.889823,-81.607703,131,45,1
78983,34.669151,-81.607653,131,45,1
78984,34.504126,-81.606799,131,45,1
78985,33.761524,-81.605545,131,45,1
78986,33.18987,-81.605508,131,45,1
78987,33.15818,-81.603416,131,45,1
78988,34.538992,-81.603147,131,45,1
78989,34.282411,-81.601377,131,45,1
78990,35.009458,-81.601217,131,45,1
78991,34.094107,-81.601134,131,45,1
78992,34.282055,-81.599687,131,45,1
78993,33.606208,-81.598824,131,45,1
78994,34.331773,-81.598011,131,45,1
78995,34.285315,-81.596301,131,45,1
78996,33.851713,-81.596274,131,45,1
78997,33.333813,-81.595808,131,45,1
78998,34.977433,-81.59526,131,45,1
78999,33.283736,-81.594304,131,45,1
79000,34.959417,-81.594104,131,45,1
79001,33.528956,-81.594009,131,45,1
79002,34.282447,-81.593498,131,45,1
79003,34.279161,-81.59265,131,45,1
79004,33.982676,-81.591092,131,45,1
79005,33.967079,-81.58873,131,45,1
79006,33.74545,-81.588666,131,45,1
79007,34.265474,-81.588525,131,45,1
79008,34.055632,-81.588075,131,45,1
79009,35.109364,-81.587949,131,45,1
79010,33.335083,-81.586989,131,45,1
79011,33.142741,-81.586013,131,45,1
79012,34.642809,-81.585597,131,45,1
79013,33.671122,-81.585205,131,45,1
79014,33.216645,-81.584954,131,45,1
79015,34.538083,-81.583491,131,45,1
79016,34.468216,-81.58308,131,45,1
79017,34.223892,-81.58304,131,45,1
79018,33.52582,-81.582863,131,45,1
79019,33.914238,-81.582826,131,45,1
79020,35.14178,-81.582569,131,45,1
79021,34.164048,-81.582044,131,45,1
79022,34.918277,-81.581547,131,45,1
79023,33.611872,-81.581388,131,45,1
79024,34.487346,-81.581176,131,45,1
79025,34.923601,-81.581085,131,45,1
79026,33.831382,-81.580983,131,45,1
79027,35.111599,-81.580949,131,45,1
79028,34.181805,-81.580428,131,45,1
79029,33.402053,-81.580002,131,45,1
79030,34.374049,-81.57991,131,45,1
79031,34.969419,-81.579622,131,45,1
79032,34.665596,-81.579501,131,45,1
79033,34.787876,-81.579407,131,45,1
79034,33.138192,-81.579171,131,45,1
79035,34.640593,-81.578871,131,45,1
79036,34.683072,-81.578574,131,45,1
79037,33.318191,-81.577376,131,45,1
79038,33.387235,-81.575627,131,45,1
79039,34.367727,-81.575572,131,45,1
79040,34.052986,-81.573041,131,45,1
79041,34.219134,-81.571916,131,45,1
79042,33.445591,-81.571799,131,45,1
79043,33.179905,-81.570517,131,45,1
79044,34.156465,-81.569993,131,45,1
79045,34.610095,-81.569398,131,45,1
79046,34.137815,-81.569133,131,45,1
79047,34.954937,-81.569128,131,45,1
79048,33.680281,-81.568527,131,45,1
79049,33.641853,-81.56601,131,45,1
79050,33.06962,-81.563957,131,45,1
79051,33.170785,-81.563944,131,45,1
79052,33.935515,-81.563529,131,45,1
79053,33.760187,-81.563429,131,45,1
79054,34.437889,-81.563372,131,45,1
79055,34.05766,-81.562552,131,45,1
79056,34.555531,-81.562514,131,45,1
79057,33.245971,-81.562394,131,45,1
79058,34.281543,-81.562095,131,45,1
79059,34.850655,-81.561872,131,45,1
79060,34.725678,-81.560029,131,45,1
79061,34.724434,-81.559501,131,45,1
79062,33.829065,-81.559317,131,45,1
79063,34.503737,-81.558831,131,45,1
79064,34.010776,-81.558683,131,45,1
79065,33.335318,-81.55865,131,45,1
79066,34.222957,-81.558373,131,45,1
79067,34.362497,-81.558161,131,45,1
79068,33.493856,-81.557432,131,45,1
79069,33.285611,-81.557278,131,45,1
79070,34.447297,-81.556705,131,45,1
79071,33.583257,-81.556098,131,45,1
79072,34.481645,-81.556019,131,45,1
79073,34.191235,-81.555942,131,45,1
79074,33.27423,-81.555605,131,45,1
79075,33.942561,-81.555154,131,45,1
79076,33.88212,-81.553964,131,45,1
79077,33.833553,-81.553822,131,45,1
79078,34.422367,-81.55376,131,45,1
79079,34.473164,-81.553554,131,45,1
79080,33.47637,-81.553215,131,45,1
79081,34.142827,-81.553111,131,45,1
79082,34.819296,-81.552712,131,45,1
79083,33.821451,-81.552043,131,45,1
79084,33.433589,-81.551333,131,45,1
79085,33.807374,-81.551197,131,45,1
79086,33.578926,-81.551196,131,45,1
79087,33.665523,-81.550432,131,45,1
79088,34.356237,-81.549599,131,45,1
79089,33.663529,-81.549326,131,45,1
79090,34.335925,-81.549037,131,45,1
79091,34.40953,-81.544598,131,45,1
79092,34.021668,-81.542768,131,45,1
79093,33.49564,-81.541727,131,45,1
79094,34.605176,-81.5417,131,45,1
79095,34.173344,-81.540952,131,45,1
79096,34.574749,-81.540232,131,45,1
79097,33.71405,-81.539622,131,45,1
79098,33.12998,-81.538806,131,45,1
79099,34.690498,-81.537765,131,45,1
79100,35.009187,-81.535514,131,45,1
79101,33.175704,-81.535281,131,45,1
79102,34.550542,-81.535246,131,45,1
79103,34.608601,-81.532851,131,45,1
79104,33.799369,-81.532781,131,45,1
79105,33.721243,-81.532279,131,45,1
79106,33.303312,-81.532117,131,45,1
79107,33.778289,-81.530121,131,45,1
79108,33.266767,-81.529641,131,45,1
79109,34.004053,-81.528514,131,45,1
79110,33.191532,-81.528206,131,45,1
79111,34.755734,-81.526769,131,45,1
79112,33.430496,-81.526731,131,45,1
79113,34.587477,-81.526441,131,45,1
79114,33.301984,-81.526392,131,45,1
79115,33.049302,-81.526096,131,45,1
79116,33.445675,-81.526061,131,45,1
79117,33.392694,-81.525937,131,45,1
79118,34.117229,-81.525555,131,45,1
79119,34.50362,-81.525037,131,45,1
79120,33.191021,-81.524286,131,45,1
79121,33.958106,-81.523283,131,45,1
79122,34.504943,-81.522786,131,45,1
79123,34.561163,-81.52255,131,45,1
79124,34.887174,-81.522202,131,45,1
79125,33.517008,-81.52157,131,45,1
79126,35.099723,-81.521253,131,45,1
79127,33.230242,-81.520302,131,45,1
79128,34.076281,-81.519435,131,45,1
79129,33.992638,-81.519075,131,45,1
79130,33.471636,-81.518743,131,45,1
79131,34.520904,-81.517931,131,45,1
79132,33.360108,-81.517073,131,45,1
79133,33.519673,-81.516096,131,45,1
79134,34.107969,-81.515758,131,45,1
79135,34.383172,-81.51498,131,45,1
79136,34.270761,-81.514561,131,45,1
79137,34.483164,-81.513941,131,45,1
79138,34.60371,-81.512479,131,45,1
79139,33.331623,-81.50939,131,45,1
79140,34.664946,-81.509388,131,45,1
79141,33.254187,-81.508638,131,45,1
79142,33.857579,-81.507134,131,45,1
79143,33.085439,-81.50647,131,45,1
79144,34.138926,-81.505099,131,45,1
79145,34.334021,-81.50496,131,45,1
79146,34.278396,-81.504555,131,45,1
79147,33.302335,-81.504234,131,45,1
79148,34.172336,-81.504046,131,45,1
79149,33.943721,-81.503845,131,45,1
79150,33.081149,-81.503536,131,45,1
79151,34.220209,-81.503211,131,45,1
79152,33.032669,-81.502837,131,45,1
79153,33.023779,-81.502348,131,45,1
79154,34.422881,-81.501973,131,45,1
79155,33.756549,-81.501674,131,45,1
79156,33.892954,-81.501188,131,45,1
79157,34.811319,-81.501026,131,45,1
79158,34.129123,-81.500305,131,45,1
79159,34.358673,-81.500098,131,45,1
79160,34.86339,-81.499219,131,45,1
79161,34.474098,-81.498409,131,45,1
79162,34.001337,-81.498145,131,45,1
79163,33.859456,-81.498141,131,45,1
79164,34.44612,-81.498133,131,45,1
79165,34.807505,-81.497999,131,45,1
79166,33.21129,-81.497952,131,45,1
79167,34.087462,-81.497934,131,45,1
79168,33.095655,-81.497159,131,45,1
79169,34.135542,-81.497075,131,45,1
79170,34.585326,-81.497075,131,45,1
79171,33.972216,-81.497028,131,45,1
79172,33.218185,-81.496807,131,45,1
79173,33.110171,-81.496307,131,45,1
79174,34.08234,-81.494966,131,45,1
79175,34.161617,-81.494345,131,45,1
79176,34.023021,-81.493441,131,45,1
79177,35.169452,-81.492187,131,45,1
79178,34.499976,-81.49166,131,45,1
79179,34.319947,-81.491602,131,45,1
79180,34.449096,-81.491165,131,45,1
79181,35.167353,-81.491142,131,45,1
79182,33.932585,-81.491111,131,45,1
79183,33.384514,-81.490401,131,45,1
79184,34.366561,-81.486694,131,45,1
79185,33.245976,-81.486658,131,45,1
79186,33.819154,-81.485672,131,45,1
79187,34.956194,-81.485383,131,45,1
79188,33.736426,-81.484633,131,45,1
79189,34.767005,-81.484448,131,45,1
79190,33.989092,-81.483458,131,45,1
79191,33.852304,-81.483289,131,45,1
79192,34.838953,-81.482926,131,45,1
79193,34.251702,-81.482706,131,45,1
79194,33.298748,-81.481832,131,45,1
79195,34.736747,-81.481256,131,45,1
79196,34.532529,-81.481176,131,45,1
79197,34.224873,-81.48105,131,45,1
79198,33.460325,-81.480794,131,45,1
79199,34.665034,-81.480336,131,45,1
79200,33.641161,-81.478116,131,45,1
79201,33.32701,-81.477823,131,45,1
79202,33.639982,-81.477683,131,45,1
79203,34.81883,-81.476904,131,45,1
79204,33.549896,-81.476756,131,45,1
79205,32.945185,-81.4761,131,45,1
79206,34.719827,-81.475235,131,45,1
79207,34.275782,-81.475107,131,45,1
79208,34.59555,-81.474723,131,45,1
79209,34.218181,-81.47456,131,45,1
79210,33.718308,-81.47446,131,45,1
79211,33.333354,-81.474402,131,45,1
79212,34.668517,-81.47325,131,45,1
79213,33.697459,-81.472584,131,45,1
79214,34.412043,-81.472381,131,45,1
79215,34.839694,-81.472142,131,45,1
79216,33.426684,-81.471897,131,45,1
79217,34.640715,-81.471595,131,45,1
79218,35.002188,-81.471028,131,45,1
79219,33.44959,-81.470819,131,45,1
79220,34.631999,-81.470346,131,45,1
79221,33.088895,-81.469013,131,45,1
79222,34.148884,-81.46885,131,45,1
79223,33.765571,-81.4683,131,45,1
79224,35.009432,-81.467067,131,45,1
79225,33.501763,-81.467019,131,45,1
79226,34.532117,-81.467003,131,45,1
79227,33.442475,-81.465628,131,45,1
79228,34.876381,-81.465615,131,45,1
79229,34.579452,-81.465103,131,45,1
79230,34.250107,-81.464605,131,45,1
79231,34.103592,-81.464525,131,45,1
79232,34.701484,-81.464448,131,45,1
79233,34.417437,-81.464432,131,45,1
79234,34.628828,-81.462252,131,45,1
79235,33.675941,-81.461454,131,45,1
79236,33.565007,-81.461021,131,45,1
79237,33.595119,-81.459993,131,45,1
79238,33.999496,-81.459843,131,45,1
79239,35.058639,-81.456657,131,45,1
79240,33.029854,-81.455447,131,45,1
79241,33.186877,-81.453967,131,45,1
79242,33.792541,-81.453114,131,45,1
79243,34.429343,-81.452684,131,45,1
79244,34.531238,-81.451714,131,45,1
79245,33.557799,-81.449344,131,45,1
79246,34.415331,-81.449271,131,45,1
79247,34.894962,-81.449089,131,45,1
79248,33.974468,-81.448763,131,45,1
79249,33.839238,-81.448163,131,45,1
79250,34.637635,-81.447908,131,45,1
79251,33.400103,-81.447211,131,45,1
79252,32.88485,-81.446518,131,45,1
79253,32.905378,-81.445953,131,45,1
79254,33.005483,-81.445752,131,45,1
79255,33.083638,-81.445561,131,45,1
79256,34.466469,-81.445549,131,45,1
79257,33.023501,-81.445438,131,45,1
79258,33.08534,-81.444961,131,45,1
79259,34.30467,-81.444717,131,45,1
79260,34.535429,-81.443756,131,45,1
79261,34.696505,-81.443068,131,45,1
79262,34.699645,-81.442852,131,45,1
79263,34.007063,-81.442803,131,45,1
79264,33.935742,-81.442476,131,45,1
79265,34.673976,-81.442396,131,45,1
79266,32.977957,-81.442361,131,45,1
79267,33.91174,-81.44194,131,45,1
79268,33.640124,-81.441752,131,45,1
79269,33.892529,-81.441545,131,45,1
79270,32.954846,-81.441434,131,45,1
79271,35.058427,-81.44093,131,45,1
79272,32.94509,-81.440228,131,45,1
79273,34.749721,-81.440118,131,45,1
79274,34.301639,-81.439026,131,45,1
79275,34.74031,-81.439006,131,45,1
79276,33.82741,-81.438906,131,45,1
79277,33.984595,-81.437126,131,45,1
79278,33.806312,-81.436828,131,45,1
79279,34.287603,-81.435806,131,45,1
79280,33.126676,-81.434794,131,45,1
79281,33.446414,-81.430708,131,45,1
79282,33.267789,-81.428858,131,45,1
79283,33.258916,-81.428852,131,45,1
79284,34.378674,-81.428668,131,45,1
79285,34.478286,-81.428277,131,45,1
79286,32.997627,-81.426899,131,45,1
79287,34.024501,-81.426813,131,45,1
79288,33.269607,-81.426643,131,45,1
79289,35.106888,-81.426419,131,45,1
79290,33.783054,-81.423673,131,45,1
79291,34.316854,-81.423324,131,45,1
79292,33.059085,-81.422891,131,45,1
79293,33.047911,-81.422673,131,45,1
79294,34.721324,-81.421576,131,45,1
79295,33.640668,-81.420665,131,45,1
79296,34.307129,-81.420452,131,45,1
79297,33.742345,-81.420388,131,45,1
79298,34.473156,-81.420065,131,45,1
79299,33.253868,-81.419779,131,45,1
79300,33.347108,-81.419239,131,45,1
79301,34.061985,-81.419209,131,45,1
79302,32.882645,-81.418887,131,45,1
79303,33.145112,-81.418565,131,45,1
79304,34.606991,-81.418541,131,45,1
79305,34.778916,-81.418377,131,45,1
79306,34.200016,-81.418105,131,45,1
79307,33.003559,-81.417902,131,45,1
79308,33.528834,-81.417899,131,45,1
79309,33.831172,-81.41759,131,45,1
79310,34.485512,-81.417426,131,45,1
79311,34.365076,-81.417,131,45,1
79312,32.875087,-81.416902,131,45,1
79313,33.748339,-81.416351,131,45,1
79314,34.355083,-81.416022,131,45,1
79315,34.894998,-81.415785,131,45,1
79316,34.761148,-81.41566,131,45,1
79317,33.246914,-81.415218,131,45,1
79318,32.884911,-81.414729,131,45,1
79319,34.247899,-81.414076,131,45,1
79320,33.555191,-81.413826,131,45,1
79321,33.532444,-81.413669,131,45,1
79322,34.527345,-81.413557,131,45,1
79323,34.138939,-81.41278,131,45,1
79324,33.839332,-81.412621,131,45,1
79325,34.386893,-81.412123,131,45,1
79326,34.550348,-81.412014,131,45,1
79327,33.729249,-81.411592,131,45,1
79328,34.525553,-81.411292,131,45,1
79329,33.056084,-81.41127,131,45,1
79330,33.143383,-81.411187,131,45,1
79331,34.085584,-81.41031,131,45,1
79332,34.75484,-81.409925,131,45,1
79333,34.49965,-81.408887,131,45,1
79334,34.256269,-81.408363,131,45,1
79335,34.843781,-81.406227,131,45,1
79336,34.531618,-81.404553,131,45,1
79337,33.227702,-81.404322,131,45,1
79338,34.806174,-81.400426,131,45,1
79339,33.60551,-81.399714,131,45,1
79340,32.949478,-81.396218,131,45,1
79341,33.025478,-81.395451,131,45,1
79342,33.948932,-81.395411,131,45,1
79343,34.615383,-81.394914,131,45,1
79344,33.695015,-81.394284,131,45,1
79345,34.567115,-81.394224,131,45,1
79346,32.790065,-81.393997,131,45,1
79347,33.667934,-81.393609,131,45,1
79348,32.998084,-81.393484,131,45,1
79349,33.142214,-81.393263,131,45,1
79350,33.902029,-81.392972,131,45,1
79351,33.616225,-81.391663,131,45,1
79352,33.152182,-81.391483,131,45,1
79353,33.280375,-81.391301,131,45,1
79354,33.855324,-81.391221,131,45,1
79355,32.785062,-81.391094,131,45,1
79356,33.085027,-81.390694,131,45,1
79357,33.07971,-81.390669,131,45,1
79358,33.671058,-81.390398,131,45,1
79359,33.392303,-81.390362,131,45,1
79360,34.695312,-81.390117,131,45,1
79361,33.107328,-81.390093,131,45,1
79362,32.643466,-81.389705,131,45,1
79363,34.857406,-81.389694,131,45,1
79364,33.3092,-81.389134,131,45,1
79365,33.4702,-81.388299,131,45,1
79366,32.865897,-81.387328,131,45,1
79367,34.725509,-81.387275,131,45,1
79368,34.038799,-81.386957,131,45,1
79369,35.083091,-81.386868,131,45,1
79370,32.882111,-81.386802,131,45,1
79371,34.831035,-81.386147,131,45,1
79372,34.875796,-81.385705,131,45,1
79373,33.296964,-81.385642,131,45,1
79374,34.414861,-81.385431,131,45,1
79375,33.152817,-81.385391,131,45,1
79376,33.107101,-81.384554,131,45,1
79377,32.943379,-81.382975,131,45,1
79378,34.952875,-81.382575,131,45,1
79379,32.914554,-81.382137,131,45,1
79380,33.447191,-81.381327,131,45,1
79381,33.471625,-81.381277,131,45,1
79382,33.248229,-81.381099,131,45,1
79383,34.192695,-81.380881,131,45,1
79384,32.694487,-81.380718,131,45,1
79385,34.130313,-81.379813,131,45,1
79386,33.0173,-81.379031,131,45,1
79387,34.698126,-81.378794,131,45,1
79388,33.062696,-81.37844,131,45,1
79389,34.474469,-81.377869,131,45,1
79390,34.161293,-81.377192,131,45,1
79391,32.980971,-81.377063,131,45,1
79392,35.004701,-81.375757,131,45,1
79393,34.502995,-81.375061,131,45,1
79394,33.406953,-81.374975,131,45,1
79395,34.581988,-81.374605,131,45,1
79396,33.741069,-81.374206,131,45,1
79397,34.602836,-81.373639,131,45,1
79398,32.884459,-81.373012,131,45,1
79399,32.889899,-81.371889,131,45,1
79400,33.33972,-81.371307,131,45,1
79401,33.028487,-81.369313,131,45,1
79402,34.007831,-81.367888,131,45,1
79403,34.206699,-81.366809,131,45,1
79404,34.649989,-81.366731,131,45,1
79405,33.488017,-81.366345,131,45,1
79406,32.833814,-81.365892,131,45,1
79407,32.984416,-81.364852,131,45,1
79408,34.533845,-81.364744,131,45,1
79409,33.421456,-81.363959,131,45,1
79410,33.329218,-81.363613,131,45,1
79411,32.605997,-81.362543,131,45,1
79412,33.359416,-81.362535,131,45,1
79413,33.890008,-81.362499,131,45,1
79414,34.436793,-81.362228,131,45,1
79415,32.612977,-81.361585,131,45,1
79416,32.809612,-81.361528,131,45,1
79417,32.809166,-81.361434,131,45,1
79418,34.723159,-81.361129,131,45,1
79419,32.639,-81.361,131,45,1
79420,34.115509,-81.36081,131,45,1
79421,32.730149,-81.360805,131,45,1
79422,34.808156,-81.360584,131,45,1
79423,32.694968,-81.360381,131,45,1
79424,33.796031,-81.360062,131,45,1
79425,33.994989,-81.359152,131,45,1
79426,34.278298,-81.359071,131,45,1
79427,34.233194,-81.358958,131,45,1
79428,32.670694,-81.358954,131,45,1
79429,33.081656,-81.358947,131,45,1
79430,32.888542,-81.358814,131,45,1
79431,34.276281,-81.358607,131,45,1
79432,33.746631,-81.358566,131,45,1
79433,33.927259,-81.358515,131,45,1
79434,32.917404,-81.358268,131,45,1
79435,33.699319,-81.358154,131,45,1
79436,33.997254,-81.35812,131,45,1
79437,32.715645,-81.357151,131,45,1
79438,34.633816,-81.357063,131,45,1
79439,34.55386,-81.356998,131,45,1
79440,34.466011,-81.356635,131,45,1
79441,32.982448,-81.356309,131,45,1
79442,34.63421,-81.355571,131,45,1
79443,32.745558,-81.355414,131,45,1
79444,33.353581,-81.354904,131,45,1
79445,33.307848,-81.354578,131,45,1
79446,32.987428,-81.354487,131,45,1
79447,34.559328,-81.354439,131,45,1
79448,33.912609,-81.354228,131,45,1
79449,34.442548,-81.35422,131,45,1
79450,34.054828,-81.353942,131,45,1
79451,32.986342,-81.353934,131,45,1
79452,33.475598,-81.353821,131,45,1
79453,32.977687,-81.353485,131,45,1
79454,33.776154,-81.353257,131,45,1
79455,32.859639,-81.352665,131,45,1
79456,33.303787,-81.35233,131,45,1
79457,33.312723,-81.351973,131,45,1
79458,33.959387,-81.35182,131,45,1
79459,32.985651,-81.35125,131,45,1
79460,33.136382,-81.351102,131,45,1
79461,34.139776,-81.350557,131,45,1
79462,32.930764,-81.350133,131,45,1
79463,34.187879,-81.349617,131,45,1
79464,34.777269,-81.348857,131,45,1
79465,33.098826,-81.34871,131,45,1
79466,34.41616,-81.346502,131,45,1
79467,32.997962,-81.345636,131,45,1
79468,34.057035,-81.344881,131,45,1
79469,33.628834,-81.343152,131,45,1
79470,34.674265,-81.342592,131,45,1
79471,34.494291,-81.34153,131,45,1
79472,33.675266,-81.341044,131,45,1
79473,32.894284,-81.340795,131,45,1
79474,32.624231,-81.339367,131,45,1
79475,34.385365,-81.339212,131,45,1
79476,34.350558,-81.338242,131,45,1
79477,34.395431,-81.336308,131,45,1
79478,33.639046,-81.336146,131,45,1
79479,34.330573,-81.336043,131,45,1
79480,34.509942,-81.335387,131,45,1
79481,33.673929,-81.334462,131,45,1
79482,34.692062,-81.333766,131,45,1
79483,34.004661,-81.331598,131,45,1
79484,32.633529,-81.330635,131,45,1
79485,33.75649,-81.329762,131,45,1
79486,32.93759,-81.329275,131,45,1
79487,32.676673,-81.328459,131,45,1
79488,33.503105,-81.326283,131,45,1
79489,33.001479,-81.325927,131,45,1
79490,32.607788,-81.325829,131,45,1
79491,34.496762,-81.325289,131,45,1
79492,34.459225,-81.325016,131,45,1
79493,32.994024,-81.324531,131,45,1
79494,32.848054,-81.323937,131,45,1
79495,33.927279,-81.323155,131,45,1
79496,33.609196,-81.321461,131,45,1
79497,33.505806,-81.319191,131,45,1
79498,33.573228,-81.316773,131,45,1
79499,33.112761,-81.314431,131,45,1
79500,33.002787,-81.313828,131,45,1
79501,34.892202,-81.312762,131,45,1
79502,34.127788,-81.312303,131,45,1
79503,33.885153,-81.311723,131,45,1
79504,34.432663,-81.311659,131,45,1
79505,33.439576,-81.311472,131,45,1
79506,33.059142,-81.311384,131,45,1
79507,33.330608,-81.311384,131,45,1
79508,34.835531,-81.310946,131,45,1
79509,33.011722,-81.310902,131,45,1
79510,33.392741,-81.31064,131,45,1
79511,32.695784,-81.310546,131,45,1
79512,33.445718,-81.310041,131,45,1
79513,32.835656,-81.309904,131,45,1
79514,34.493594,-81.309791,131,45,1
79515,33.778051,-81.309502,131,45,1
79516,34.198201,-81.308815,131,45,1
79517,33.919224,-81.308776,131,45,1
79518,33.731936,-81.308365,131,45,1
79519,34.446655,-81.308171,131,45,1
79520,33.852535,-81.307961,131,45,1
